암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,예쁨주의쁨의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 38, 도솔빌딩 2층 (신부동)",041-557-8898,,2021-06-15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,127.1562968,36.8185001
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,예소담의원,31,의원,340000,충남,340201,천안서북구,불당동,31164,"충청남도 천안시 서북구 불당4로 53, 2층 (불당동)",564-7582,,2010-01-25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1100531,36.806705
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjEwMDIjNjEjJDEjJDQjJDgz,예소담한의원,93,한의원,340000,충남,340201,천안서북구,불당동,31164,"충청남도 천안시 서북구 불당4로 53, (불당동,2층)",041-564-7582,,2007-04-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1100531,36.806705
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkMzgxMTkxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,예스365한방병원,92,한방병원,340000,충남,340201,천안서북구,성성동,31078,"충청남도 천안시 서북구 성성8로 2-15, 5,6,7층 (성성동)",041-417-1075,,2021-08-23,4,0,0,0,1,0,0,0,0,3,0,0,0,0,127.1301874,36.8398062
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,예일가정의학과의원,31,의원,340000,충남,340201,천안서북구,두정동,31099,"충청남도 천안시 서북구 늘푸른6길 42, 상가동 2층 202,203,207,208,209,210호 (두정동, 극동늘푸른아파트)",522-5114,http://www.yeilclinic.co.kr/,2002-05-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.132307,36.8284719
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz,예일병원,21,병원,340000,충남,340201,천안서북구,쌍용동,31174,"충청남도 천안시 서북구 충무로 129, (쌍용동)",041-571-7000,http://yeilhospital.com,2002-02-28,6,0,0,0,6,0,0,0,0,0,0,0,0,0,127.1217497,36.793049
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,오라클치과의원,51,치과의원,340000,충남,340201,천안서북구,쌍용동,31181,"충청남도 천안시 서북구 충무로 200, 3층 (쌍용동)",041-592-7528,,2007-04-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1287473,36.7958276
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5MiQzNjE0ODEjNTEjJDEjJDIjJDgz,오라클피부과의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 52, 8층 (신부동)",569-3355,http://www.oracleclinic.com/,2005-07-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1578454,36.8186549
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,오라클피부과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31174,"충청남도 천안시 서북구 충무로 175, 4층 (쌍용동)",041-902-8825,,2019-04-29,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.1264579,36.7947993
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,오렌지캐슬치과의원,51,치과의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 36, (신부동, 광동빌딩)",041-565-7582,,2007-10-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1561146,36.8186353
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,오름정형외과의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 6, CARAT21 6층 6001~6004호 (신부동)",041-558-0528,,2023-04-26,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1527477,36.8184577
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,오리진성형외과의원,31,의원,340000,충남,340201,천안서북구,불당동,31168,"충청남도 천안시 서북구 공원로 219, 2층 214~221호 (불당동)",041-561-1135,http://www.prslee.com/,2007-01-04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1036262,36.8001848
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQxMyQzNjEyMjIjNTEjJDEjJDYjJDgz,오송한의원,93,한의원,340000,충남,340202,천안동남구,영성동,31131,"충청남도 천안시 동남구 수선정길 23, (영성동, 오송한의원)",041-555-5681,,1996-04-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1516466,36.8036649
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz,온리영의원,31,의원,340000,충남,340201,천안서북구,,31156,"충청남도 천안시 서북구 불당21로 67-18, 6층 601호 (불당동)",041-903-0107,,2022-04-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1085045,36.8140496
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,온클리닉의원,31,의원,340000,충남,340201,천안서북구,백석동,31158,"충청남도 천안시 서북구 백석3로 70, 상가동 1층 102, 107호 (백석동, 주공그린빌11단지3차아파트)",041-622-8114,,2003-03-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1187642,36.8199949
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,올리본의원,31,의원,340000,충남,340201,천안서북구,성성동,31078,"충청남도 천안시 서북구 성성8로 2-44, 3~4층 (성성동)",041-551-7500,,2023-06-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1287168,36.8399447
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,왕소건한의원,93,한의원,340000,충남,340202,천안동남구,신방동,31176,"충청남도 천안시 동남구 서부대로 281, (신방동, 국제빌딩)",041-577-6747,,2001-07-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1286393,36.7930787
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzExIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,우리가족치과의원,51,치과의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당22대로 92, 5층 504~507호 (불당동)",041-565-2828,,2020-11-06,3,0,0,0,0,1,0,0,2,0,0,0,0,0,127.1087183,36.8153477
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQyNjE4MzIjNTEjJDEjJDYjJDgz,우리누리이비인후과의원,31,의원,340000,충남,340202,천안동남구,신방동,31205,"충청남도 천안시 동남구 통정5로 58, 3층 301호 (신방동)",041-573-8275,,2016-07-15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.133441,36.7742008
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjEwMDIjNTEjJDEjJDYjJDgz,우리신세계마취통증의학과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31174,"충청남도 천안시 서북구 충무로 175, (쌍용동)",041-576-8275,,2013-06-24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1264579,36.7947993
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,우리이비인후과의원,31,의원,340000,충남,340202,천안동남구,신부동,31120,"충청남도 천안시 동남구 만남로 43, (신부동, 두루두루빌딩)",041-556-0011,,1993-04-10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.156528,36.8207735
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,우리집한의원,93,한의원,340000,충남,340201,천안서북구,두정동,31104,"충청남도 천안시 서북구 두정로 258, 5층 (두정동)",041-414-4475,,2021-11-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.145739,36.8329799
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,우리척병원,21,병원,340000,충남,340201,천안서북구,쌍용동,31174,"충청남도 천안시 서북구 충무로 155, (쌍용동)",041-565-5119,www.woorichuck.com/,2009-04-24,5,0,0,0,5,0,0,0,0,0,0,0,0,0,127.1245555,36.793903
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz,우리튼튼내과의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당33길 26, 4층 (불당동)",041-566-0771,,2017-03-08,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.1078689,36.8124803
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,우리한의원,93,한의원,340000,충남,340201,천안서북구,입장면,31055,"충청남도 천안시 서북구 입장면 입장로 139, (2층)",041-585-8050,,2003-03-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.2218347,36.9137261
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,원내과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31155,"충청남도 천안시 서북구 쌍용대로 79, (쌍용동)",041-573-6633,,2002-11-27,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1318899,36.8046835
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,원성경희한의원,93,한의원,340000,충남,340202,천안동남구,원성동,31126,"충청남도 천안시 동남구 버들로 115-2, 3층 (원성동)",041-415-0550,,2022-12-08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1593365,36.8065395
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDQjJDgz,원치과의원,51,치과의원,340000,충남,340201,천안서북구,성환읍,31016,"충청남도 천안시 서북구 성환읍 성환1로 244, (성환읍)",041-581-7345,,1996-06-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1282725,36.9163882
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,원한의원,93,한의원,340000,충남,340201,천안서북구,성거읍,31044,"충청남도 천안시 서북구 성거읍 성거길 100, 우남상가 1층",041-563-1075,,2019-10-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.2019183,36.8739533
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,웰소아청소년과의원,31,의원,340000,충남,340201,천안서북구,백석동,31097,"충청남도 천안시 서북구 한들2로 8, 3층 (백석동)",041-566-5575,,2005-09-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1188787,36.8236078
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzExIyQxIyQ3IyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz,웰치과의원,51,치과의원,340000,충남,340202,천안동남구,목천읍,31233,"충청남도 천안시 동남구 목천읍 목천안터1길 4, 2층",041-556-7582,,2006-04-24,2,0,0,0,0,2,0,0,0,0,0,0,0,0,127.2089129,36.7730949
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,위강한의원,93,한의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 50, 터미널프라자 (신부동)",041-563-0253,,2003-12-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1576124,36.8186482
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNjEjJDEjJDAjJDgz,위드치과의원,51,치과의원,340000,충남,340201,천안서북구,성정동,31108,"충청남도 천안시 서북구 서부대로 688, 3층 (성정동)",041-553-4303,,1989-09-29,2,0,0,0,0,2,0,0,0,0,0,0,0,0,127.1335183,36.8284543
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz,유디신부치과의원,51,치과의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 6, 8층 8004~8006호 (신부동)",041-555-1151,http://www.udh.co.kr,2011-05-23,2,0,0,0,0,2,0,0,0,0,0,0,0,0,127.1527477,36.8184577
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQ2MiQzNjEwMDIjNDEjJDEjJDQjJDgz,유디치과의원,51,치과의원,340000,충남,340201,천안서북구,쌍용동,31154,"충청남도 천안시 서북구 차돌고개7길 60, 2층 (쌍용동)",041-578-4567,,2010-04-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.131454,36.7983625
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz,유로센터서경근비뇨기과의원,31,의원,340000,충남,340202,천안동남구,신부동,31120,"충청남도 천안시 동남구 만남로 43, 3층 (신부동)",041-523-0690,http://www.uroclinic.net/,2003-08-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.156528,36.8207735
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,유명치과의원,51,치과의원,340000,충남,340201,천안서북구,입장면,31055,"충청남도 천안시 서북구 입장면 입장로 118, 3층",041-587-2275,,1998-11-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.2216733,36.9114453
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,유스치과의원,51,치과의원,340000,충남,340201,천안서북구,성성동,31078,"충청남도 천안시 서북구 성성8로 14-12, 2층 일부 (성성동)",041-555-2779,,2022-01-04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1297531,36.8403803
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz,유앤아이의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당22대로 92, 마블러스티타워 7층 706호 (불당동)",041-417-6010,,2022-08-19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,127.1087183,36.8153477
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNTEjJDEjJDIjJDgz,유웅선내과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31155,"충청남도 천안시 서북구 쌍용대로 43, (쌍용동)",041-574-5333,,1992-01-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1313323,36.8013293
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,유제열가정의학과의원,31,의원,340000,충남,340201,천안서북구,성정동,31141,"충청남도 천안시 서북구 성정로 103, (성정동)",041-574-4101,,1988-10-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1414796,36.8137781
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQyIyQxIyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz,유지방의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 34, (신부동, 선진빌딩)",041-552-3993,http://www.mybra.co.kr,2008-06-17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.155899,36.8185993
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,유춘호치과의원,51,치과의원,340000,충남,340201,천안서북구,쌍용동,31175,"충청남도 천안시 서북구 충무로 158-5, 3층 (쌍용동)",041-576-2875,,1998-06-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1253712,36.7933538
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,유파인의원,31,의원,340000,충남,340201,천안서북구,,31156,"충청남도 천안시 서북구 불당21로 67-26, 2층 206,207,208호 (불당동)",041-415-1135,,2016-04-18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1087327,36.8147888
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,윤석중내과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31155,"충청남도 천안시 서북구 미라15길 23, 2층 (쌍용동, 대우타워종합상가)",041-571-8172,,1991-05-17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.132186,36.8069642
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz,윤여일내과의원,31,의원,340000,충남,340202,천안동남구,구성동,31192,"충청남도 천안시 동남구 구성1길 1, 2층 (구성동)",555-1069,,2002-08-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1600494,36.7945992
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,윤철민치과의원,51,치과의원,340000,충남,340202,천안동남구,사직동,31130,"충청남도 천안시 동남구 대흥로 107, (사직동, 세광빌딩)",041-567-3368,,1988-07-11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1504961,36.7993979
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,윤한의원,93,한의원,340000,충남,340202,천안동남구,신방동,31184,"충청남도 천안시 동남구 일봉로 8, (신방동, 학산빌딩)",041-575-7544,,1991-11-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1294022,36.7933496
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz,율곡한의원,93,한의원,340000,충남,340201,천안서북구,성정동,31139,"충청남도 천안시 서북구 도원3길 17, (성정동)",041-577-4687,,2002-04-15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1349729,36.8201566
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,으뜸이비인후과의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당25로 176, 309~312호 (불당동)",041-562-2017,,2017-01-10,3,1,0,0,2,0,0,0,0,0,0,0,0,0,127.1091449,36.8161757
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQzIyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,의)창신의료재단큰사랑의원,31,의원,340000,충남,340202,천안동남구,풍세면,31217,"충청남도 천안시 동남구 풍세면 풍년길 41, (풍세면)",041-566-8507,,1998-11-27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1192681,36.7218229
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인 백석의료재단 한사랑요양병원,28,요양병원,340000,충남,340202,천안동남구,대흥동,31129,"충청남도 천안시 동남구 대흥로 228, (대흥동, 삼영빌딩)",041-556-7781,,2016-02-25,5,1,0,0,3,0,0,0,0,1,0,0,0,0,127.1481019,36.8083735
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,의료법인 영서의료재단 천안충무병원,11,종합병원,340000,충남,340201,천안서북구,쌍용동,31181,"충청남도 천안시 서북구 다가말3길 8,  (쌍용동)",041-570-7555,http://cmhos.co.kr,1996-05-01,72,1,0,0,64,6,0,0,1,0,0,0,0,0,127.1314943,36.7974082
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,의료법인 혜강의료재단 혜강병원,29,정신병원,340000,충남,340202,천안동남구,성황동,31122,"충청남도 천안시 동남구 대흥로 288, 화정빌딩 지하2층~지상6층 (성황동)",041-555-8275,,2011-06-09,4,0,0,0,4,0,0,0,0,0,0,0,0,0,127.1495902,36.813351
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인세온의료재단브라운요양병원,28,요양병원,340000,충남,340202,천안동남구,목천읍,31233,"충청남도 천안시 동남구 목천읍 충절로 794, (목천읍)",041-553-1234,www.02yoyang.com/,2009-02-05,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.1999499,36.7682579
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEwMDIjNTEjJDEjJDIjJDgz,의료법인아선의료재단메디케어요양병원,28,요양병원,340000,충남,340201,천안서북구,불당동,31163,"충청남도 천안시 서북구 검은들1길 20, 메디컬타워 5층, 7층 (불당동)",041-567-2277,,2011-09-26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1102028,36.8113154
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz,이가웃는치과의원,51,치과의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당22대로 67, 4층 401,402호 (불당동)",041-417-0344,,2018-02-05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1065681,36.8165302
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz,이규신경외과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31173,"충청남도 천안시 서북구 불당대로 260, 409호 (쌍용동, 하이렉스타운)",041-575-8004,,2002-05-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1245321,36.7997683
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,이규현치과의원,51,치과의원,340000,충남,340201,천안서북구,두정동,31090,"충청남도 천안시 서북구 오성로 1, 201호 (두정동)",041-555-2228,,2017-12-08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1275923,36.8307057
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,이낙원내과의원,31,의원,340000,충남,340202,천안동남구,신방동,31184,"충청남도 천안시 동남구 서부대로 278, (신방동, 학산TWIN빌딩)",041-574-5119,,1999-03-11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1294288,36.7930538
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,이동규한의원,93,한의원,340000,충남,340202,천안동남구,목천읍,31233,"충청남도 천안시 동남구 목천읍 충절로 884, (능수빌딩)",041-522-9889,,2004-05-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.2090734,36.7726511
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,이든의원,31,의원,340000,충남,340201,천안서북구,성정동,31110,"충청남도 천안시 서북구 성정공원3길 4, 2층 (성정동)",041-551-0327,,2017-02-24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,127.1413382,36.8261598
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzMxIyQxIyQzIyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,이레치과의원,51,치과의원,340000,충남,340202,천안동남구,청당동,31198,"충청남도 천안시 동남구 청수4로 8, (청당동)",041-555-0275,,2012-12-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1529766,36.7822997
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,이로울치과의원,51,치과의원,340000,충남,340202,천안동남구,신방동,31176,"충청남도 천안시 동남구 서부대로 285, 4층 404호 (신방동)",041-902-2888,,2024-03-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1281705,36.7933555
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,이룸산부인과의원,31,의원,340000,충남,340201,천안서북구,불당동,31163,"충청남도 천안시 서북구 검은들3길 58, 304호 (불당동, 메가클래스블루)",041-522-8305,,2005-04-13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1098221,36.8099358
